date,pm10_avg,pm25_avg,aqi,aqi_category,aqi_source,temp_max,temp_min,temp_mean,wind_speed_max,wind_speed_mean,humidity_mean,precipitation,air_pollution_Delhi,N95_mask,air_purifier,breathing_problem,AQI_Delhi,year,month,season
2017-11-03,342.0,196.375,359.0,Very Poor,openaq_computed,29.25,17.8,22.88,9.59,7.43,72.77,0.0,0.0,,52,0.0,0.0,2017,11,Post-Monsoon
2017-11-04,405.5,209.25,369.0,Very Poor,openaq_computed,29.15,18.5,23.89,8.31,4.75,66.53,0.0,0.0,,81,0.0,28.0,2017,11,Post-Monsoon
2017-11-05,435.5,235.875,389.0,Very Poor,openaq_computed,29.3,17.9,23.67,9.18,6.32,63.97,0.0,0.0,,64,0.0,0.0,2017,11,Post-Monsoon
2017-11-06,450.5,478.375,491.0,Severe,openaq_computed,28.6,17.3,22.88,9.42,6.21,70.61,0.0,20.0,0.0,98,0.0,44.0,2017,11,Post-Monsoon
2017-11-07,389.5,549.875,500.0,Severe,openaq_computed,29.15,16.3,22.87,10.32,7.12,68.19,0.0,61.0,24.0,45,0.0,58.0,2017,11,Post-Monsoon
2017-11-08,329.5,506.25,500.0,Severe,openaq_computed,29.05,16.55,22.18,11.59,7.8,71.68,0.0,100.0,100.0,100,0.0,100.0,2017,11,Post-Monsoon
2017-11-09,279.35,385.375,455.0,Severe,openaq_computed,28.8,15.85,22.09,11.5,7.77,68.13,0.0,49.0,56.0,60,0.0,72.0,2017,11,Post-Monsoon
2017-11-10,258.0,375.125,451.0,Severe,openaq_computed,27.65,15.2,21.28,10.79,7.51,68.98,0.0,25.0,15.0,26,0.0,54.0,2017,11,Post-Monsoon
2017-11-11,310.5,469.5,488.0,Severe,openaq_computed,27.45,14.85,21.01,11.48,7.51,69.63,0.0,19.0,12.0,25,0.0,66.0,2017,11,Post-Monsoon
2017-11-12,262.0,356.375,443.0,Severe,openaq_computed,27.6,16.4,20.95,8.76,6.45,69.87,0.0,24.0,25.0,28,0.0,63.0,2017,11,Post-Monsoon
2017-11-13,224.0,248.0,398.0,Very Poor,openaq_computed,27.5,15.85,21.12,17.61,11.87,66.29,0.0,24.0,16.0,26,0.0,64.0,2017,11,Post-Monsoon
2017-11-14,213.26666666666665,188.875,353.0,Very Poor,openaq_computed,26.15,16.55,20.77,11.09,9.11,64.07,0.0,19.0,8.0,17,0.0,57.0,2017,11,Post-Monsoon
2017-11-15,190.33333333333337,176.25,344.0,Very Poor,openaq_computed,25.7,15.5,19.96,12.96,8.58,65.97,0.2,11.0,0.0,12,0.0,37.0,2017,11,Post-Monsoon
2017-11-16,196.66666666666663,141.35,317.0,Very Poor,openaq_computed,25.3,15.35,19.85,13.63,9.39,69.45,0.1,13.0,0.0,13,0.0,43.0,2017,11,Post-Monsoon
2017-11-17,145.0,145.0,320.0,Very Poor,openaq_computed,25.35,16.35,20.19,13.68,10.68,66.62,0.1,9.0,0.0,8,0.0,35.0,2017,11,Post-Monsoon
2017-11-18,101.0,122.13333333333333,303.0,Very Poor,openaq_computed,24.55,15.4,19.01,15.82,12.69,52.25,0.0,6.0,0.0,9,0.0,21.0,2017,11,Post-Monsoon
2017-11-19,184.0,148.0,322.0,Very Poor,openaq_computed,22.8,12.0,17.0,15.79,11.59,49.69,0.0,0.0,0.0,7,0.0,22.0,2017,11,Post-Monsoon
2017-11-20,196.76666666666665,173.5,342.0,Very Poor,openaq_computed,23.25,11.15,16.54,16.58,11.85,50.99,0.0,9.0,0.0,7,0.0,27.0,2017,11,Post-Monsoon
2017-11-21,183.86666666666667,173.325,342.0,Very Poor,openaq_computed,24.1,10.8,16.67,18.22,11.77,50.85,0.0,5.0,0.0,6,0.0,24.0,2017,11,Post-Monsoon
2017-11-22,158.66666666666666,169.625,339.0,Very Poor,openaq_computed,23.95,11.1,16.64,14.08,11.59,47.3,0.0,4.0,0.0,6,0.0,21.0,2017,11,Post-Monsoon
2017-11-23,258.5,179.0875,346.0,Very Poor,openaq_computed,24.7,10.15,16.94,12.72,9.89,47.15,0.0,0.0,0.0,6,0.0,23.0,2017,11,Post-Monsoon
2017-11-24,220.0,177.75,345.0,Very Poor,openaq_computed,24.9,11.4,17.01,11.87,9.68,52.05,0.0,5.0,0.0,6,0.0,12.0,2017,11,Post-Monsoon
2017-11-25,327.5,251.5,402.0,Severe,openaq_computed,24.9,10.05,16.97,11.25,8.36,61.21,0.0,0.0,0.0,3,0.0,0.0,2017,11,Post-Monsoon
2017-11-26,369.6666666666667,191.25,355.0,Very Poor,openaq_computed,25.1,11.35,17.27,16.86,11.14,56.5,0.0,0.0,0.0,3,100.0,13.0,2017,11,Post-Monsoon
2017-11-27,300.3333333333333,167.85714285714286,337.0,Very Poor,openaq_computed,25.6,10.75,17.41,11.53,8.83,58.06,0.0,0.0,0.0,6,0.0,13.0,2017,11,Post-Monsoon
2017-11-28,338.6666666666667,193.625,357.0,Very Poor,openaq_computed,25.8,11.45,17.81,10.45,7.27,62.86,0.0,4.0,0.0,6,0.0,13.0,2017,11,Post-Monsoon
2017-11-29,332.3333333333333,216.28571428571428,374.0,Very Poor,openaq_computed,25.25,11.6,17.45,11.68,6.96,66.23,0.0,0.0,0.0,4,0.0,12.0,2017,11,Post-Monsoon
2017-11-30,353.0,186.42857142857144,352.0,Very Poor,openaq_computed,23.9,9.35,17.09,9.09,5.81,59.61,0.0,0.0,0.0,4,0.0,0.0,2017,11,Post-Monsoon
2017-12-01,374.0,201.8571428571429,363.0,Very Poor,openaq_computed,23.8,11.1,17.27,10.09,5.24,56.59,0.0,0.0,0.0,5,0.0,0.0,2017,12,Winter
2017-12-02,422.3333333333333,240.0,392.0,Very Poor,openaq_computed,22.85,11.15,17.41,7.56,4.43,53.33,0.0,0.0,0.0,4,0.0,0.0,2017,12,Winter
2017-12-03,417.3333333333333,242.1428571428571,394.0,Very Poor,openaq_computed,22.7,9.4,16.63,9.26,6.42,61.13,0.0,9.0,0.0,6,0.0,24.0,2017,12,Winter
2017-12-04,399.3333333333333,214.57142857142856,373.0,Very Poor,openaq_computed,22.8,13.85,17.34,10.16,6.35,60.22,0.0,5.0,0.0,6,0.0,20.0,2017,12,Winter
2017-12-05,215.0,120.2625,301.0,Very Poor,openaq_computed,20.85,14.05,17.47,13.38,8.38,51.27,0.0,5.0,0.0,5,0.0,20.0,2017,12,Winter
2017-12-06,252.0,96.68571428571428,223.0,Poor,openaq_computed,22.7,14.3,17.39,14.29,11.28,36.67,0.1,5.0,0.0,5,0.0,23.0,2017,12,Winter
2017-12-07,221.0,111.7625,273.0,Poor,openaq_computed,23.85,11.2,16.66,16.12,11.77,37.43,0.0,7.0,0.0,5,0.0,18.0,2017,12,Winter
2017-12-08,319.90000000000003,170.625,340.0,Very Poor,openaq_computed,23.7,10.3,16.67,11.18,7.19,46.38,0.0,0.0,0.0,0,0.0,16.0,2017,12,Winter
2017-12-09,427.3333333333333,213.0,372.0,Very Poor,openaq_computed,23.9,10.5,17.05,9.98,5.41,59.9,0.0,0.0,0.0,5,0.0,0.0,2017,12,Winter
2017-12-10,417.0,222.875,379.0,Very Poor,openaq_computed,23.35,11.4,17.23,11.25,6.97,66.96,2.1,0.0,0.0,6,0.0,0.0,2017,12,Winter
2017-12-11,197.33333333333337,114.55,282.0,Poor,openaq_computed,20.8,13.35,16.5,10.95,5.58,83.65,5.6,6.0,0.0,4,0.0,31.0,2017,12,Winter
2017-12-12,285.3333333333333,134.15,312.0,Very Poor,openaq_computed,19.7,11.35,14.29,8.71,6.24,83.37,0.0,0.0,0.0,3,0.0,29.0,2017,12,Winter
2017-12-13,234.0,115.75714285714284,286.0,Poor,openaq_computed,20.4,9.6,13.6,11.72,9.0,70.61,0.0,0.0,0.0,2,0.0,0.0,2017,12,Winter
2017-12-14,283.3333333333333,123.5,304.0,Very Poor,openaq_computed,20.15,7.9,13.0,17.43,12.48,69.93,0.0,0.0,0.0,4,0.0,0.0,2017,12,Winter
2017-12-15,198.0,109.8,266.0,Poor,openaq_computed,19.5,7.55,12.66,19.88,15.14,62.68,0.0,0.0,0.0,4,0.0,0.0,2017,12,Winter
2017-12-16,178.0,102.6,243.0,Poor,openaq_computed,20.95,8.3,13.73,20.48,16.99,50.72,0.0,0.0,0.0,3,0.0,0.0,2017,12,Winter
2017-12-17,293.0,124.91428571428573,305.0,Very Poor,openaq_computed,23.5,10.05,15.61,20.83,17.76,45.75,0.0,0.0,0.0,3,0.0,0.0,2017,12,Winter
2017-12-18,312.6666666666667,182.48333333333335,349.0,Very Poor,openaq_computed,22.5,9.35,14.72,14.33,11.2,58.64,0.0,0.0,0.0,3,0.0,0.0,2017,12,Winter
2017-12-19,558.6666666666666,303.875,422.0,Severe,openaq_computed,21.8,10.45,15.25,9.79,7.62,73.88,0.0,0.0,0.0,3,0.0,13.0,2017,12,Winter
2017-12-20,531.0,265.5,407.0,Severe,openaq_computed,22.9,11.8,16.15,12.1,8.04,79.26,0.0,0.0,0.0,0,0.0,12.0,2017,12,Winter
2017-12-21,286.0,142.225,318.0,Very Poor,openaq_computed,23.3,11.1,16.35,20.11,14.92,65.78,0.0,0.0,0.0,4,0.0,12.0,2017,12,Winter
2017-12-22,246.33333333333337,115.5,285.0,Poor,openaq_computed,22.5,10.85,15.69,18.51,14.0,59.05,0.0,0.0,0.0,3,0.0,10.0,2017,12,Winter
2017-12-23,421.0,203.25,364.0,Very Poor,openaq_computed,22.3,10.0,15.55,10.31,5.41,64.99,0.0,0.0,0.0,3,0.0,0.0,2017,12,Winter
2017-12-24,466.6666666666667,263.875,406.0,Severe,openaq_computed,22.1,9.1,15.06,14.19,8.76,70.01,0.0,0.0,0.0,4,0.0,0.0,2017,12,Winter
2017-12-25,354.0,214.42857142857144,373.0,Very Poor,openaq_computed,22.25,8.85,14.38,11.98,9.75,72.47,0.0,0.0,0.0,3,0.0,14.0,2017,12,Winter
2017-12-26,389.3333333333333,211.375,371.0,Very Poor,openaq_computed,22.45,8.4,15.24,10.09,6.95,66.2,0.0,0.0,0.0,0,0.0,16.0,2017,12,Winter
2017-12-27,437.3333333333333,240.375,393.0,Very Poor,openaq_computed,22.55,8.5,14.95,10.9,7.88,70.51,0.0,0.0,0.0,0,0.0,0.0,2017,12,Winter
2017-12-28,411.6666666666667,223.25,380.0,Very Poor,openaq_computed,21.55,8.05,14.1,10.93,8.13,76.29,0.0,0.0,0.0,4,0.0,0.0,2017,12,Winter
2017-12-29,465.6666666666667,254.125,403.0,Severe,openaq_computed,21.1,8.05,14.11,10.95,6.7,76.11,0.0,0.0,0.0,3,0.0,0.0,2017,12,Winter
2017-12-30,394.0,264.14285714285717,407.0,Severe,openaq_computed,20.15,7.25,12.9,11.73,6.81,75.4,0.0,0.0,0.0,3,0.0,0.0,2017,12,Winter
2017-12-31,462.3333333333333,297.625,420.0,Severe,openaq_computed,20.05,6.8,13.11,10.3,5.94,66.43,0.0,0.0,0.0,0,0.0,12.0,2017,12,Winter
2018-01-01,506.6666666666667,269.2857142857143,409.0,Severe,openaq_computed,19.8,6.45,13.41,9.59,5.8,69.03,0.0,0.0,0.0,4,0.0,0.0,2018,1,Winter
2018-01-02,457.0,233.5,387.0,Very Poor,openaq_computed,19.75,6.85,12.2,10.7,7.71,73.76,0.0,4.0,0.0,3,0.0,11.0,2018,1,Winter
2018-01-03,474.0,264.125,407.0,Severe,openaq_computed,20.25,5.9,11.82,9.96,6.97,73.91,0.0,0.0,0.0,0,0.0,0.0,2018,1,Winter
2018-01-04,409.3333333333333,240.375,393.0,Very Poor,openaq_computed,20.25,6.55,12.34,10.74,6.79,74.22,0.0,0.0,0.0,0,0.0,0.0,2018,1,Winter
2018-01-05,475.6666666666667,261.2857142857143,405.0,Severe,openaq_computed,19.5,5.45,12.04,10.95,7.36,76.35,0.0,0.0,0.0,3,0.0,0.0,2018,1,Winter
2018-01-06,354.6666666666667,178.875,346.0,Very Poor,openaq_computed,18.8,6.1,11.86,17.24,11.99,69.28,0.0,0.0,0.0,0,0.0,0.0,2018,1,Winter
2018-01-07,303.0,155.625,328.0,Very Poor,openaq_computed,19.55,6.75,12.12,12.98,10.83,70.15,0.0,0.0,0.0,0,0.0,0.0,2018,1,Winter
2018-01-08,404.3333333333333,247.25,398.0,Very Poor,openaq_computed,19.8,5.75,12.1,13.05,9.61,70.72,0.0,0.0,0.0,3,0.0,0.0,2018,1,Winter
2018-01-09,348.0,194.75,358.0,Very Poor,openaq_computed,20.8,7.3,13.33,18.72,14.26,67.53,0.0,0.0,0.0,4,0.0,0.0,2018,1,Winter
2018-01-10,291.6666666666667,151.8375,325.0,Very Poor,openaq_computed,21.2,8.3,13.92,18.9,14.65,63.44,0.0,0.0,0.0,0,0.0,0.0,2018,1,Winter
2018-01-11,326.0,164.5,335.0,Very Poor,openaq_computed,21.9,8.9,14.83,15.14,10.85,58.34,0.0,0.0,0.0,0,0.0,0.0,2018,1,Winter
2018-01-12,352.0,208.0,368.0,Very Poor,openaq_computed,21.55,6.45,13.97,11.44,8.05,68.78,0.0,0.0,0.0,3,0.0,0.0,2018,1,Winter
2018-01-13,344.6666666666667,184.5,350.0,Very Poor,openaq_computed,21.85,7.3,13.47,11.59,9.76,68.83,0.0,0.0,0.0,3,0.0,0.0,2018,1,Winter
2018-01-14,348.0,164.625,335.0,Very Poor,openaq_computed,21.75,7.15,13.88,17.1,11.96,63.43,0.0,0.0,0.0,0,0.0,0.0,2018,1,Winter
2018-01-15,287.0,140.475,317.0,Very Poor,openaq_computed,22.05,8.95,14.55,17.21,12.06,56.79,0.0,0.0,0.0,0,0.0,0.0,2018,1,Winter
2018-01-16,391.6666666666667,230.25,385.0,Very Poor,openaq_computed,21.3,7.8,13.58,12.98,10.3,73.6,0.0,0.0,0.0,0,0.0,0.0,2018,1,Winter
2018-01-17,547.3333333333334,319.75,429.0,Severe,openaq_computed,23.75,8.9,15.08,11.38,7.44,76.24,0.0,0.0,0.0,4,0.0,0.0,2018,1,Winter
2018-01-18,431.6666666666667,210.625,370.0,Very Poor,openaq_computed,23.4,9.7,15.63,12.1,9.06,73.69,0.0,0.0,0.0,0,0.0,12.0,2018,1,Winter
2018-01-19,364.6666666666667,183.0625,349.0,Very Poor,openaq_computed,22.05,8.65,14.48,16.18,11.95,63.52,0.0,0.0,6.0,3,0.0,0.0,2018,1,Winter
2018-01-20,299.0,152.58333333333334,326.0,Very Poor,openaq_computed,21.4,7.05,14.07,10.59,6.85,57.01,0.0,0.0,0.0,0,0.0,0.0,2018,1,Winter
2018-01-21,464.0,210.0,370.0,Very Poor,openaq_computed,21.7,7.05,14.12,10.44,7.8,67.41,0.0,0.0,,0,,0.0,2018,1,Winter
2018-01-22,291.0,149.42857142857142,323.0,Very Poor,openaq_computed,16.1,10.7,13.35,15.88,11.93,79.37,6.0,0.0,,0,,0.0,2018,1,Winter
2018-01-23,270.0,120.2,301.0,Very Poor,openaq_computed,18.7,8.25,12.75,13.68,7.58,81.6,0.8,0.0,,0,,0.0,2018,1,Winter
2018-01-24,166.0,109.58333333333331,266.0,Poor,openaq_computed,19.5,8.6,13.09,16.58,11.57,79.06,0.0,0.0,,0,,0.0,2018,1,Winter
2018-01-25,252.0,129.04285714285714,308.0,Very Poor,openaq_computed,19.85,7.55,12.5,13.18,8.54,80.38,0.0,0.0,,0,,0.0,2018,1,Winter
2018-01-26,397.0,168.8125,338.0,Very Poor,openaq_computed,19.9,7.2,12.11,11.48,9.01,77.45,0.0,0.0,,0,,0.0,2018,1,Winter
2018-01-27,283.0,144.6875,320.0,Very Poor,openaq_computed,21.15,6.8,12.79,12.6,9.1,75.37,0.0,0.0,,71,,0.0,2018,1,Winter
2018-01-28,261.25,144.1625,319.0,Very Poor,openaq_computed,21.9,7.5,13.83,13.85,10.57,73.98,0.0,0.0,,0,,0.0,2018,1,Winter
2018-01-29,258.6666666666667,124.7875,305.0,Very Poor,openaq_computed,24.3,10.0,16.32,22.6,16.73,67.8,0.0,0.0,,78,,0.0,2018,1,Winter
2018-01-30,258.6666666666667,130.0,309.0,Very Poor,openaq_computed,24.15,12.75,17.59,23.34,18.37,63.84,0.0,0.0,,87,,0.0,2018,1,Winter
2018-01-31,304.6666666666667,143.35,319.0,Very Poor,openaq_computed,25.4,11.15,17.44,13.28,10.91,66.88,0.0,0.0,,0,,0.0,2018,1,Winter
2018-02-01,259.0,118.05,294.0,Poor,openaq_computed,24.4,11.0,16.85,10.03,7.81,72.25,0.0,0.0,,0,,100.0,2018,2,Winter
2018-02-02,216.33333333333337,94.8,217.0,Poor,openaq_computed,23.05,10.9,16.29,12.98,9.07,60.26,0.0,0.0,,0,,0.0,2018,2,Winter
2018-02-03,226.0,118.02857142857144,293.0,Poor,openaq_computed,22.0,8.6,14.38,14.53,10.99,58.61,0.0,0.0,,0,,89.0,2018,2,Winter
2018-02-04,304.6666666666667,137.65,314.0,Very Poor,openaq_computed,22.0,6.9,14.75,10.03,8.04,55.75,0.0,0.0,,0,,0.0,2018,2,Winter
2018-02-05,255.33333333333337,121.9625,302.0,Very Poor,openaq_computed,22.1,11.6,15.99,17.15,11.54,51.91,0.0,0.0,,0,,0.0,2018,2,Winter
2018-02-06,215.0,109.8,266.0,Poor,openaq_computed,22.3,8.7,14.41,16.29,12.42,52.65,0.0,0.0,,0,,0.0,2018,2,Winter
2018-02-07,359.6666666666667,176.1625,344.0,Very Poor,openaq_computed,22.0,6.8,13.83,11.61,9.16,60.31,0.0,0.0,,0,,0.0,2018,2,Winter
2018-02-08,377.0,142.57142857142858,318.0,Very Poor,openaq_computed,22.9,7.7,14.36,13.08,9.08,59.83,0.0,0.0,,67,,0.0,2018,2,Winter
2018-02-09,412.3333333333333,183.375,349.0,Very Poor,openaq_computed,23.8,8.65,16.71,11.3,6.22,50.77,0.0,0.0,,0,,0.0,2018,2,Winter
2018-02-10,267.0,135.125,313.0,Very Poor,openaq_computed,23.8,9.15,16.23,17.94,11.41,56.6,1.6,0.0,,75,,0.0,2018,2,Winter
2018-02-11,119.0,71.9125,140.0,Moderate,openaq_computed,21.75,12.75,15.83,22.0,16.59,79.15,2.9,0.0,,0,,0.0,2018,2,Winter
2018-02-12,166.33333333333334,107.8625,260.0,Poor,openaq_computed,21.45,10.05,15.44,14.78,7.79,79.47,0.0,0.0,,0,,0.0,2018,2,Winter
2018-02-13,213.0,67.525,126.0,Moderate,openaq_computed,21.65,9.95,15.46,22.92,14.77,66.09,0.0,0.0,,0,,0.0,2018,2,Winter
2018-02-14,148.33333333333334,83.775,179.0,Moderate,openaq_computed,23.05,11.85,16.83,21.41,15.64,64.35,0.0,0.0,,0,,0.0,2018,2,Winter
2018-02-15,236.5,116.3625,288.0,Poor,openaq_computed,24.5,11.7,17.74,17.73,11.84,66.19,0.0,0.0,,0,,0.0,2018,2,Winter
2018-02-16,303.5,131.2125,310.0,Very Poor,openaq_computed,24.95,12.65,18.04,16.7,11.75,66.7,0.0,0.0,,0,,0.0,2018,2,Winter
2018-02-17,187.0,116.6875,289.0,Poor,openaq_computed,24.95,11.85,17.56,12.31,9.68,59.23,0.0,0.0,,0,,0.0,2018,2,Winter
2018-02-18,334.6666666666667,158.5,330.0,Very Poor,openaq_computed,25.35,9.95,17.41,9.34,7.57,57.92,0.0,0.0,,0,,0.0,2018,2,Winter
2018-02-19,369.0,152.625,326.0,Very Poor,openaq_computed,26.75,11.8,19.39,11.77,8.18,60.05,0.0,100.0,,0,,0.0,2018,2,Winter
2018-02-20,406.0,182.075,348.0,Very Poor,openaq_computed,29.45,15.15,21.36,12.26,6.92,58.3,0.0,0.0,,0,,0.0,2018,2,Winter
2018-02-21,364.6666666666667,164.35,335.0,Very Poor,openaq_computed,29.9,14.1,21.71,10.95,7.81,63.47,0.0,0.0,,67,,0.0,2018,2,Winter
2018-03-08,251.8571428571429,274.09090909090907,411.0,Severe,openaq_computed,30.85,15.9,22.9,12.5,8.76,52.3,1.1,0.0,,0,,0.0,2018,3,Spring
2018-03-09,175.42857142857142,193.72727272727272,357.0,Very Poor,openaq_computed,31.05,16.45,23.05,17.82,12.43,48.49,0.0,0.0,,0,,0.0,2018,3,Spring
2018-03-10,137.5,144.97272727272727,320.0,Very Poor,openaq_computed,30.75,17.2,23.25,13.89,11.61,51.87,0.0,0.0,,0,,0.0,2018,3,Spring
2018-03-11,165.57142857142858,191.0,355.0,Very Poor,openaq_computed,32.1,16.45,23.7,15.95,10.81,53.21,0.0,0.0,,0,,0.0,2018,3,Spring
2018-03-12,171.5,204.93,366.0,Very Poor,openaq_computed,33.95,17.2,25.4,14.08,9.0,48.51,0.0,0.0,,0,,0.0,2018,3,Spring
2018-03-13,219.5,234.1,388.0,Very Poor,openaq_computed,32.6,20.3,25.8,13.63,8.75,37.27,0.0,0.0,,79,,0.0,2018,3,Spring
2018-03-14,269.0,222.54545454545453,379.0,Very Poor,openaq_computed,31.35,18.7,23.76,18.21,9.82,42.0,0.0,0.0,,0,,0.0,2018,3,Spring
2018-03-15,263.6666666666667,207.66666666666663,368.0,Very Poor,openaq_computed,29.65,16.5,22.73,20.93,9.68,47.79,0.0,0.0,,0,,0.0,2018,3,Spring
2018-03-16,165.57142857142858,167.66363636363636,337.0,Very Poor,openaq_computed,29.1,15.7,21.9,19.64,12.34,40.22,0.0,0.0,,0,,0.0,2018,3,Spring
2018-03-17,150.0,147.75,322.0,Very Poor,openaq_computed,30.75,16.35,22.74,16.99,11.27,40.59,0.0,0.0,,90,,0.0,2018,3,Spring
2018-03-18,151.4,146.67000000000002,321.0,Very Poor,openaq_computed,32.8,14.8,23.61,13.71,8.55,41.15,0.0,0.0,,0,,0.0,2018,3,Spring
2018-03-19,167.6,174.28,342.0,Very Poor,openaq_computed,32.85,16.1,24.35,10.31,6.53,48.57,0.2,0.0,,0,,0.0,2018,3,Spring
2018-03-20,219.5,225.33333333333337,381.0,Very Poor,openaq_computed,30.65,18.15,23.56,22.38,10.75,56.18,1.6,0.0,,79,,0.0,2018,3,Spring
2018-03-21,170.8,190.875,355.0,Very Poor,openaq_computed,29.6,17.1,23.04,13.61,8.29,55.67,0.3,0.0,,0,,0.0,2018,3,Spring
2018-03-22,138.2,146.925,322.0,Very Poor,openaq_computed,29.0,17.05,22.95,13.09,9.37,53.6,0.0,0.0,,0,,0.0,2018,3,Spring
2018-03-23,136.8,116.25,288.0,Poor,openaq_computed,31.1,17.35,24.3,15.91,10.84,48.0,0.0,0.0,,100,,0.0,2018,3,Spring
2018-03-24,146.6,128.6625,308.0,Very Poor,openaq_computed,32.55,18.45,25.02,21.13,12.84,43.75,0.0,0.0,,0,,0.0,2018,3,Spring
2018-03-25,147.2,140.13333333333333,316.0,Very Poor,openaq_computed,33.85,18.8,25.96,20.62,13.64,42.46,0.0,0.0,,0,,0.0,2018,3,Spring
2018-03-26,175.8,182.66666666666663,349.0,Very Poor,openaq_computed,35.25,18.4,26.33,13.71,9.82,40.39,0.0,0.0,,0,,0.0,2018,3,Spring
2018-03-27,187.4,229.88888888888889,385.0,Very Poor,openaq_computed,35.5,20.55,27.94,15.32,9.44,37.12,0.0,0.0,,0,,0.0,2018,3,Spring
2018-03-28,156.28,207.44444444444449,368.0,Very Poor,openaq_computed,35.35,19.6,27.21,23.69,13.37,33.67,0.0,0.0,,0,,0.0,2018,3,Spring
2018-03-29,172.6,200.07777777777775,362.0,Very Poor,openaq_computed,34.25,20.65,26.82,23.04,14.38,34.13,0.0,0.0,,0,,0.0,2018,3,Spring
2018-03-30,203.2,198.88888888888889,361.0,Very Poor,openaq_computed,33.45,18.55,25.69,15.88,11.92,46.95,0.0,0.0,,88,,0.0,2018,3,Spring
2018-03-31,189.4,166.9625,337.0,Very Poor,openaq_computed,33.05,20.75,26.48,15.46,10.73,45.17,0.0,0.0,,0,,0.0,2018,3,Spring
2018-04-01,164.2,183.2375,349.0,Very Poor,openaq_computed,34.95,20.65,27.98,13.71,8.54,45.46,0.0,0.0,,0,,0.0,2018,4,Spring
2018-04-02,174.5,199.25,361.0,Very Poor,openaq_computed,35.95,22.2,28.67,24.66,8.95,44.08,1.7,0.0,,0,,0.0,2018,4,Spring
2018-04-03,184.75,203.57142857142856,365.0,Very Poor,openaq_computed,37.2,21.7,29.15,15.02,8.33,42.88,0.0,0.0,,0,,0.0,2018,4,Spring
2018-04-04,239.5,274.42857142857144,411.0,Severe,openaq_computed,36.55,21.85,28.58,16.75,6.4,48.68,2.1,0.0,,80,,0.0,2018,4,Spring
2018-04-05,206.25,248.8571428571429,399.0,Very Poor,openaq_computed,34.85,22.0,27.86,12.59,6.9,51.72,1.1,0.0,,81,,0.0,2018,4,Spring
2018-04-06,132.2,157.6375,330.0,Very Poor,openaq_computed,33.45,20.85,26.85,16.6,10.59,53.7,3.4,0.0,,0,,0.0,2018,4,Spring
2018-04-07,114.02,108.4,262.0,Poor,openaq_computed,33.4,21.4,26.73,18.39,13.0,55.11,1.3,0.0,,0,,0.0,2018,4,Spring
2018-04-08,116.38,108.5375,262.0,Poor,openaq_computed,33.25,21.85,25.59,17.03,10.26,61.63,3.5,0.0,,0,,0.0,2018,4,Spring
2018-04-15,265.5,119.66666666666669,299.0,Poor,openaq_computed,37.0,23.2,29.2,17.73,10.45,35.62,5.4,0.0,,0,,0.0,2018,4,Spring
2018-04-16,258.3333333333333,101.4,239.0,Poor,openaq_computed,36.65,22.35,29.4,14.78,8.87,34.59,1.3,0.0,,0,,0.0,2018,4,Spring
2018-04-17,251.16666666666666,86.43333333333334,188.0,Moderate,openaq_computed,36.5,22.15,29.43,25.81,15.45,28.12,0.0,0.0,,0,,0.0,2018,4,Spring
2018-04-18,244.0,118.13333333333333,294.0,Poor,openaq_computed,37.3,23.25,29.99,18.88,11.47,28.24,0.0,67.0,,0,,0.0,2018,4,Spring
2018-04-19,223.66666666666663,124.1,304.0,Very Poor,openaq_computed,38.95,21.65,30.34,26.93,16.16,26.89,1.1,0.0,,56,,0.0,2018,4,Spring
2018-04-25,218.0,146.66666666666666,321.0,Very Poor,openaq_computed,41.2,23.75,32.45,13.68,9.09,20.14,0.0,0.0,,0,,0.0,2018,4,Spring
2018-04-26,199.0,139.25,316.0,Very Poor,openaq_computed,38.6,25.7,30.94,19.16,13.49,42.59,1.2,0.0,,0,,0.0,2018,4,Spring
2018-04-27,400.0,89.075,197.0,Moderate,openaq_computed,38.6,25.4,30.75,21.49,13.29,44.14,0.9,0.0,,0,,0.0,2018,4,Spring
2018-04-28,320.2,93.36666666666667,212.0,Poor,openaq_computed,38.55,23.4,30.81,26.7,9.75,43.45,0.4,0.0,,0,,0.0,2018,4,Spring
2018-04-29,240.4,87.66666666666667,192.0,Moderate,openaq_computed,38.9,24.15,31.04,18.12,11.27,42.4,0.7,0.0,,0,,0.0,2018,4,Spring
2018-04-30,160.6,47.5,80.0,Satisfactory,openaq_computed,37.5,24.4,30.5,25.87,17.7,51.62,10.5,0.0,,0,,0.0,2018,4,Spring
2018-05-01,195.25,109.9375,267.0,Poor,openaq_computed,36.7,23.4,29.77,28.67,17.06,54.16,5.9,0.0,,0,,0.0,2018,5,Spring
2018-05-02,147.25,55.9375,93.0,Satisfactory,openaq_computed,34.75,23.35,28.69,23.34,16.11,57.93,0.0,0.0,,62,,0.0,2018,5,Spring
2018-05-03,101.7,54.65,91.0,Satisfactory,openaq_computed,34.55,24.4,29.04,24.15,13.47,55.3,0.0,0.0,,0,,0.0,2018,5,Spring
2018-05-04,186.5,68.745,130.0,Moderate,openaq_computed,37.0,24.25,30.28,16.06,7.7,48.0,0.0,0.0,,0,,0.0,2018,5,Spring
2018-05-05,236.0,88.97999999999999,197.0,Moderate,openaq_computed,38.15,25.5,31.04,19.34,10.43,38.31,0.0,0.0,,0,,0.0,2018,5,Spring
